Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
714,190,5,60,9873,2,0,3,3,3,3,3,3,5,1,2,3,4,5,1970,1970,2,2,6,6,3,160,2,2,2,3,3,3,5,789,1,0,171,960,3,2,0,2,960,0,0,960,1,0,1,0,3,1,2,6,7,0,0,1,1970,1,2,576,3,3,2,0,288,0,0,0,0,0,0,0,0,5,2006,9,5,129000
715,60,5,0,13517,2,0,2,3,3,1,3,19,9,1,3,4,6,8,1976,2005,2,2,6,10,3,289,3,2,2,3,3,1,6,533,1,0,192,725,4,4,1,2,725,754,0,1479,0,0,2,1,3,1,3,6,7,0,0,5,1976,2,2,475,3,3,2,0,44,0,0,0,0,0,0,0,0,3,2010,9,5,130500
716,20,5,78,10140,2,0,3,3,3,3,3,16,1,1,3,3,6,5,1974,1974,4,2,6,6,3,174,2,2,2,4,3,1,1,0,1,0,1064,1064,4,2,1,2,1350,0,0,1350,0,0,2,0,3,1,2,7,7,1,3,5,1974,2,2,478,3,3,2,0,0,0,0,0,0,0,3,0,0,8,2009,9,5,165000
717,70,7,60,10800,2,1,3,2,3,3,3,17,1,1,3,4,7,8,1890,1998,2,2,15,14,1,0,2,3,1,3,3,1,1,0,1,0,718,718,4,4,1,2,1576,978,0,2554,0,0,1,1,3,1,2,8,7,0,0,1,1996,1,2,704,3,3,1,0,48,143,0,0,0,0,0,0,0,7,2007,9,5,159500
718,20,5,80,10000,2,0,3,3,3,3,3,16,1,1,3,3,5,6,1973,2000,2,2,6,6,1,0,2,2,2,4,3,1,4,1084,1,0,92,1176,4,3,1,2,1178,0,0,1178,0,1,1,1,3,1,3,5,7,1,2,5,1973,1,2,439,3,3,2,224,0,0,0,0,0,0,3,0,0,11,2008,9,5,157000
719,60,5,96,10542,2,0,3,3,3,3,3,13,1,1,3,4,7,5,1993,1994,4,2,15,7,3,651,3,2,3,4,3,4,6,1173,1,0,138,1311,4,4,1,2,1325,1093,0,2418,1,0,2,1,3,1,3,9,7,1,3,5,1993,2,3,983,3,3,2,250,154,216,0,0,0,0,0,0,0,8,2008,9,5,341000
720,20,5,69,9920,2,0,2,3,3,3,3,5,1,1,3,3,5,6,1969,1969,2,2,6,10,1,0,2,2,2,4,3,4,5,523,1,0,448,971,4,2,1,2,971,0,0,971,0,0,1,1,3,1,2,5,7,1,1,5,1969,1,1,300,3,3,2,0,0,0,0,0,0,0,0,0,0,5,2006,9,5,128500
721,120,5,0,6563,2,0,2,0,3,1,2,22,1,1,3,3,8,5,1985,1985,2,2,6,6,1,0,3,2,3,4,3,4,6,1148,1,0,594,1742,4,2,1,2,1742,0,0,1742,1,0,2,0,2,1,3,5,7,1,3,5,1985,2,2,564,3,3,2,114,28,234,0,0,0,0,0,0,0,12,2006,9,5,275000
722,120,7,0,4426,2,0,3,3,3,3,3,5,1,1,4,3,6,5,2004,2004,2,2,14,14,3,169,3,2,3,4,3,3,6,662,1,0,186,848,4,4,1,2,848,0,0,848,1,0,1,0,1,1,3,3,7,0,0,5,2004,2,2,420,3,3,2,160,0,0,0,0,0,0,0,0,0,5,2010,9,5,143000
723,20,5,70,8120,2,0,3,3,3,3,3,12,1,1,3,3,4,7,1970,1970,2,2,8,8,1,0,2,3,2,3,3,1,5,191,1,0,673,864,4,4,1,2,864,0,0,864,0,0,1,0,3,1,2,5,7,0,0,1,1994,1,2,463,3,3,2,0,0,0,0,0,0,0,0,0,0,7,2009,9,5,124500
724,50,5,60,8172,2,0,3,3,3,3,3,7,1,1,3,2,4,6,1954,1972,2,2,8,8,1,0,2,2,3,3,3,1,1,0,1,0,941,941,4,4,1,2,997,473,0,1470,0,0,2,0,4,1,2,7,7,0,0,1,1958,1,1,548,3,3,2,0,0,0,0,156,0,0,0,0,0,5,2008,9,5,135000
725,20,5,86,13286,2,0,2,3,3,3,3,7,1,1,3,3,9,5,2007,2008,4,2,5,5,5,340,4,2,3,5,3,1,6,1234,1,0,464,1698,4,4,1,2,1698,0,0,1698,1,0,2,0,3,1,4,8,7,1,4,5,2007,3,3,768,3,3,2,327,64,0,0,0,0,0,0,0,0,2,2009,9,5,320000
726,20,5,60,6960,2,0,3,3,3,3,3,12,1,1,3,3,4,6,1970,1970,2,2,6,10,1,0,2,2,2,3,3,1,5,375,4,239,250,864,4,2,1,2,864,0,0,864,0,0,1,0,3,1,3,5,7,0,0,1,1989,1,2,660,3,3,2,96,0,0,0,0,0,0,0,2,500,11,2009,9,5,120500
727,20,5,0,21695,2,0,2,3,3,2,3,6,1,1,3,3,6,9,1988,2007,4,2,15,10,3,260,3,3,2,4,3,1,6,808,1,0,72,880,4,4,1,2,1680,0,0,1680,1,0,2,0,3,1,3,5,7,1,4,5,1988,3,2,540,3,3,2,292,44,0,182,0,0,0,0,0,0,12,2009,9,5,222000
728,20,5,64,7314,2,0,3,3,3,3,3,5,1,1,3,3,7,5,2007,2007,2,2,14,14,5,82,3,2,3,4,3,3,6,724,1,0,508,1232,4,4,1,2,1232,0,0,1232,1,0,2,0,2,1,3,6,7,0,0,5,2007,2,2,632,3,3,2,132,0,0,0,0,0,0,0,0,0,2,2009,9,5,194500
729,90,5,85,11475,2,0,3,3,3,2,3,12,1,1,1,3,5,5,1958,1958,2,2,14,14,3,95,2,2,2,3,3,1,1,0,1,0,1584,1584,4,2,1,2,1776,0,0,1776,1,0,2,0,4,2,2,9,7,0,0,1,1968,1,3,888,3,3,2,0,25,0,0,0,0,0,0,0,0,7,2009,5,0,110000
730,30,7,52,6240,2,1,3,3,3,3,3,9,1,1,3,2,4,5,1925,1950,2,2,8,8,1,0,2,2,2,3,3,1,4,152,1,0,628,780,4,2,1,3,848,0,360,1208,0,0,1,0,2,1,2,5,7,0,0,1,1962,1,2,539,3,3,2,0,23,112,0,0,0,0,0,0,0,1,2009,9,5,103000
731,120,5,39,5389,2,0,2,3,3,3,3,22,1,1,4,3,8,5,1995,1996,2,2,5,5,1,0,3,2,3,4,3,1,6,1180,1,0,415,1595,4,4,1,2,1616,0,0,1616,1,0,2,0,2,1,3,5,7,1,3,5,1995,2,2,608,3,3,2,237,152,0,0,0,0,0,0,0,0,3,2010,9,5,236500
732,80,5,73,9590,2,0,2,3,3,2,3,23,1,1,3,7,7,5,2003,2003,2,2,14,14,3,442,3,2,3,5,3,3,6,786,1,0,82,868,4,4,1,2,1146,0,0,1146,1,0,2,0,3,1,3,6,7,1,4,5,2003,3,2,438,3,3,2,160,22,0,0,0,0,0,0,0,0,5,2007,9,5,187500
733,60,5,75,11404,2,0,2,3,3,3,3,5,1,1,3,4,7,5,1998,1999,2,2,14,14,3,202,3,2,3,4,3,3,5,252,1,0,901,1153,4,4,1,2,1153,878,0,2031,0,0,2,1,3,1,3,8,7,1,3,5,1998,3,2,541,3,3,2,192,84,0,0,0,0,0,0,0,0,7,2008,9,5,222500
734,20,5,80,10000,2,0,3,3,3,2,3,19,2,1,3,3,5,6,1961,1983,4,2,6,6,1,0,2,2,2,3,3,1,4,594,1,0,270,864,4,4,1,2,1144,0,0,1144,1,0,1,0,3,1,2,6,7,1,3,5,1961,2,1,264,3,3,2,165,0,0,0,0,0,0,2,2,400,3,2009,9,5,131400
735,20,5,0,8978,2,0,2,3,3,2,3,19,1,1,3,3,5,5,1968,1968,2,2,10,10,1,0,2,2,3,3,3,1,1,0,1,0,948,948,4,2,1,2,948,0,0,948,0,0,1,0,3,1,2,6,7,0,0,5,1968,1,1,300,3,3,2,147,0,0,0,0,0,0,0,0,0,5,2007,9,2,108000
736,75,7,60,10800,2,0,3,3,3,3,3,17,1,1,3,5,7,7,1914,1970,2,2,15,15,1,0,2,2,1,4,3,2,3,390,1,0,490,880,3,1,0,2,880,888,0,1768,0,0,1,1,2,1,2,6,7,2,3,1,1914,1,2,320,3,3,0,0,341,0,0,0,0,0,0,0,0,10,2006,9,5,163000
737,90,5,60,8544,2,0,3,3,3,3,3,12,1,1,1,3,3,4,1950,1950,2,2,13,12,1,0,2,2,2,0,0,0,0,0,0,0,0,0,4,3,0,4,1040,0,0,1040,0,0,2,0,2,2,2,6,7,0,0,1,1949,1,2,400,3,3,2,0,0,0,0,0,0,0,0,0,0,7,2006,9,5,93500
738,60,5,72,10463,2,0,2,1,3,1,3,8,1,1,3,4,8,5,2005,2005,2,2,14,14,1,0,3,2,3,4,3,1,1,0,1,0,893,893,4,4,1,2,901,900,0,1801,0,0,2,1,3,1,3,8,7,1,4,5,2005,3,3,800,3,3,2,0,116,0,0,0,0,0,0,0,0,6,2006,9,5,239900
739,90,5,60,10800,2,0,3,3,3,3,3,7,1,1,1,3,5,5,1987,1988,2,2,10,10,1,0,2,2,2,4,4,4,6,1200,1,0,0,1200,4,2,1,2,1200,0,0,1200,3,0,3,0,3,1,2,5,7,0,0,0,0,0,0,0,0,0,2,120,0,0,0,0,0,0,0,0,0,3,2009,9,3,179000
740,60,5,65,9313,2,0,2,3,3,3,3,5,1,1,3,4,7,5,2004,2004,2,2,14,14,1,0,3,2,3,4,3,1,1,0,1,0,864,864,4,4,1,2,864,864,0,1728,0,0,2,1,3,1,3,7,7,0,0,5,2004,2,2,572,3,3,2,187,56,0,0,0,0,0,0,0,0,4,2009,9,5,190000
741,70,7,60,9600,2,1,3,3,3,3,3,17,1,1,3,4,5,7,1910,2002,2,2,15,16,1,0,2,3,1,2,2,1,1,0,1,0,264,264,4,4,1,2,768,664,0,1432,0,0,2,0,2,1,2,7,7,0,0,1,1910,1,2,360,3,4,2,270,0,112,0,0,0,0,4,0,0,5,2007,9,0,132000
742,20,5,65,6768,2,0,2,3,3,3,3,19,2,1,3,3,6,8,1961,1996,4,2,6,6,1,0,2,3,2,3,3,2,6,832,1,0,80,912,4,3,1,2,912,0,0,912,1,1,1,0,3,1,3,5,7,0,0,1,1962,1,1,288,3,3,2,168,0,0,0,0,0,0,4,0,0,5,2008,9,5,142000
743,20,5,65,8450,2,0,3,3,3,3,3,20,1,1,3,3,7,5,2000,2001,2,2,14,14,3,108,2,2,3,4,3,1,1,0,1,0,1349,1349,4,4,1,2,1349,0,0,1349,0,0,2,0,3,1,2,6,7,0,0,5,2000,1,2,539,3,3,2,120,55,0,0,0,0,0,4,0,0,12,2007,9,5,179000
744,80,5,70,12886,2,0,2,3,3,3,3,19,1,1,3,7,5,6,1963,1999,2,2,6,6,1,0,2,2,2,4,3,3,5,444,1,0,76,520,4,4,1,2,1464,0,0,1464,0,1,2,0,3,1,2,6,5,1,3,5,1997,2,2,480,3,3,2,302,0,0,0,100,0,0,0,0,0,10,2009,9,5,175000
745,120,5,41,5395,2,0,2,1,3,3,3,22,1,1,4,3,8,5,1993,1993,2,2,6,6,1,0,3,2,3,4,3,1,6,733,1,0,604,1337,4,3,1,2,1337,0,0,1337,1,0,2,0,2,1,3,5,7,1,3,5,1993,2,2,462,3,3,2,96,0,70,168,0,0,0,0,0,0,10,2008,9,5,180000
746,60,5,0,8963,2,0,2,3,3,3,3,16,1,1,3,4,8,9,1976,1996,4,2,14,14,3,289,4,3,2,3,4,1,6,575,5,80,487,1142,4,4,1,2,1175,1540,0,2715,0,1,3,1,4,1,3,11,7,2,3,3,1994,3,2,831,3,3,2,0,204,0,0,0,0,0,0,0,0,7,2008,9,5,299800
747,60,5,0,8795,2,0,2,3,3,3,3,8,1,1,3,4,7,5,2000,2000,2,2,14,14,1,0,3,2,3,4,3,1,6,300,1,0,652,952,4,4,1,2,980,1276,0,2256,0,0,2,1,4,1,3,8,7,1,3,3,2000,3,2,554,3,3,2,224,54,0,0,0,0,0,0,0,0,4,2009,9,5,236000
748,70,7,65,11700,2,2,2,3,3,2,3,17,1,1,3,4,7,7,1880,2003,5,2,13,13,1,0,3,2,0,3,2,1,1,0,1,0,1240,1240,3,2,0,2,1320,1320,0,2640,0,0,1,1,4,1,3,8,7,1,4,1,1950,1,4,864,3,3,0,181,0,386,0,0,0,0,0,0,0,5,2009,9,5,265979
749,20,5,59,10593,2,0,2,3,3,3,3,13,1,1,3,3,7,5,1996,1996,4,2,14,14,3,338,3,2,3,4,3,1,6,919,1,0,801,1720,4,4,1,2,1720,0,0,1720,1,0,2,0,3,1,3,7,7,1,3,5,1996,3,2,527,3,3,2,240,56,154,0,0,0,0,0,0,0,3,2010,9,5,260400
750,50,5,50,8405,2,0,3,3,3,3,3,7,1,1,3,2,4,3,1945,1950,2,2,16,16,1,0,2,2,4,0,0,0,0,0,0,0,0,0,0,2,0,4,1088,441,0,1529,0,0,2,0,4,1,2,9,4,0,0,1,1945,1,1,240,3,3,0,92,0,185,0,0,0,0,0,0,0,4,2009,9,5,98000
751,50,7,55,8800,2,1,3,3,3,2,3,17,1,1,3,2,4,7,1910,2004,2,2,15,15,1,0,2,2,1,3,2,1,1,0,1,0,576,576,4,3,1,2,792,348,0,1140,0,0,1,0,3,1,2,7,5,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,6,2010,9,5,96500
752,60,5,0,7750,2,0,3,3,3,3,3,8,5,1,3,4,7,5,2003,2003,2,2,14,14,1,0,3,2,3,4,3,1,1,0,1,0,660,660,4,4,1,2,660,660,0,1320,0,0,2,1,3,1,3,6,7,0,0,5,2003,3,2,400,3,3,2,0,48,0,0,0,0,0,0,0,0,8,2007,9,5,162000
753,20,5,79,9236,2,0,2,3,3,3,3,5,1,1,3,3,6,5,1997,1997,2,2,14,14,1,0,2,3,3,4,3,4,6,1200,1,0,279,1479,4,4,1,2,1494,0,0,1494,1,0,2,0,3,1,3,6,7,0,0,5,1997,2,2,576,3,3,2,168,27,0,0,0,0,0,0,0,0,7,2006,9,5,217000
754,60,5,80,10240,2,0,3,3,3,3,3,15,1,1,3,4,8,5,2005,2005,2,2,14,14,3,178,3,2,3,4,3,2,1,0,1,0,1030,1030,4,3,1,2,1038,1060,0,2098,0,0,2,1,3,1,4,8,7,1,4,5,2005,2,3,878,3,3,2,192,52,0,0,0,0,0,0,0,0,3,2006,9,5,275500
755,20,5,61,7930,2,0,3,3,3,3,3,12,1,1,3,3,6,8,1969,2005,2,2,10,10,1,0,2,2,2,3,3,1,6,439,2,472,115,1026,4,3,1,2,1026,0,0,1026,1,0,1,0,3,1,3,5,7,0,0,1,1969,2,2,440,3,3,2,171,48,0,0,0,0,0,0,0,0,7,2009,9,5,156000
756,160,2,34,3230,2,2,3,3,3,3,3,21,1,1,4,4,6,5,1999,1999,2,2,8,8,3,894,2,2,3,4,3,1,6,381,1,0,348,729,4,3,1,2,742,729,0,1471,0,0,2,1,3,1,2,6,7,0,0,1,1999,1,2,440,3,3,2,0,24,0,0,0,0,0,0,0,0,3,2009,9,5,172500
757,60,5,68,10769,2,0,2,3,3,3,3,5,1,1,3,4,8,5,2007,2007,2,2,14,14,1,0,3,2,3,4,3,3,6,20,1,0,846,866,4,4,1,2,866,902,0,1768,0,0,2,1,3,1,3,7,7,0,0,5,2007,2,2,578,3,3,2,144,105,0,0,0,0,0,0,0,0,4,2009,9,5,212000
758,60,5,0,11616,2,0,2,3,3,1,3,19,1,1,3,4,6,5,1978,1978,4,2,6,6,4,328,2,2,2,3,3,2,3,438,1,0,234,672,4,2,1,2,672,714,0,1386,0,0,2,1,3,1,2,6,7,1,3,5,1978,3,2,440,3,3,2,335,0,0,0,0,0,0,4,0,0,4,2010,9,0,158900
759,160,2,24,2280,2,2,3,3,3,3,3,21,1,1,0,4,7,5,1999,1999,2,2,8,8,3,360,2,2,3,4,3,1,5,549,1,0,195,744,4,3,1,2,757,744,0,1501,0,0,2,1,3,1,2,6,7,0,0,1,1999,1,2,440,3,3,2,0,0,0,0,0,0,0,0,0,0,8,2008,9,5,179400
760,60,5,65,12257,2,0,2,3,3,3,3,13,1,1,3,4,8,5,1995,1995,2,2,14,14,3,513,3,2,3,4,3,3,2,56,5,64,1198,1318,4,4,1,2,1328,1203,0,2531,0,0,2,1,4,1,3,9,7,1,3,5,1995,2,3,752,3,3,2,222,98,0,0,0,0,0,0,0,0,11,2007,9,5,290000
761,20,5,70,9100,2,0,3,3,3,3,3,12,1,1,3,3,6,6,1959,1959,4,2,15,15,1,0,2,2,2,3,3,1,3,612,1,0,252,864,4,4,1,2,864,0,0,864,0,0,1,0,2,1,2,5,7,0,0,1,2008,1,1,300,5,5,2,0,0,0,0,0,0,0,0,2,450,10,2009,9,5,127500
762,30,7,60,6911,2,0,3,3,3,4,3,3,2,1,3,3,5,5,1924,1950,2,2,15,15,1,0,2,2,3,3,3,2,2,405,1,0,740,1145,4,2,1,2,1301,0,0,1301,0,0,1,0,2,1,1,5,6,0,0,1,1965,1,2,440,3,3,2,0,0,0,0,0,0,0,0,0,0,10,2009,9,5,100000
763,60,2,72,8640,2,0,3,3,3,3,3,21,1,1,3,4,7,5,2009,2009,2,2,14,14,1,0,2,2,3,4,3,2,6,24,1,0,732,756,4,4,1,2,764,783,0,1547,0,0,2,1,3,1,3,7,7,0,0,5,2009,1,2,614,3,3,2,169,45,0,0,0,0,0,0,0,0,6,2010,4,5,215200
764,60,5,82,9430,2,0,3,3,3,3,3,13,1,1,3,4,8,5,1999,1999,2,2,14,14,3,673,3,2,3,4,3,2,6,1163,1,0,89,1252,4,4,1,2,1268,1097,0,2365,1,0,2,1,3,1,3,8,7,1,4,5,1999,2,3,856,3,3,2,0,128,0,0,180,0,0,0,0,0,7,2009,9,5,337000
765,120,5,30,9549,2,0,2,3,3,1,3,24,1,1,4,3,8,5,1995,1996,4,2,3,3,1,0,3,3,3,4,4,3,2,437,6,1057,0,1494,4,4,1,2,1494,0,0,1494,1,0,1,1,2,1,4,6,7,1,4,5,1995,3,2,481,3,3,2,0,30,0,0,216,0,0,0,0,0,4,2006,9,5,270000
766,20,5,75,14587,2,0,2,3,3,3,3,21,1,1,3,3,9,5,2008,2008,2,2,14,14,5,284,3,2,3,4,3,1,1,0,1,0,1498,1498,4,4,1,2,1506,0,0,1506,0,0,2,0,2,1,4,6,7,1,4,5,2008,3,2,592,3,3,2,0,174,0,0,0,0,0,0,0,0,8,2008,6,1,264132
767,60,5,80,10421,2,0,3,3,3,3,3,16,1,1,3,4,7,5,1988,1988,2,2,6,6,3,42,2,2,2,4,3,1,6,394,1,0,586,980,4,2,1,2,980,734,0,1714,0,0,2,1,3,1,2,7,7,1,3,5,1988,1,2,496,3,3,2,228,66,156,0,0,0,0,3,2,500,3,2010,9,5,196500
768,50,5,75,12508,2,0,2,3,3,3,3,11,1,1,3,2,6,7,1940,1985,2,2,14,14,1,0,2,2,2,4,3,2,5,660,1,0,323,983,4,4,1,2,983,767,0,1750,1,0,2,0,4,1,2,7,4,0,0,5,1989,1,1,423,3,3,2,245,0,156,0,0,0,0,0,2,1300,7,2008,9,5,160000
769,20,5,70,9100,2,0,3,3,3,3,3,5,1,1,3,3,7,5,2004,2005,4,2,14,14,1,0,3,2,3,4,3,1,6,24,1,0,1836,1860,4,4,1,2,1836,0,0,1836,0,0,2,0,3,1,3,8,7,1,4,5,2004,3,2,484,3,3,2,120,33,0,0,0,0,0,0,0,0,10,2006,9,5,216837
770,60,5,47,53504,2,0,1,1,3,1,2,22,1,1,3,4,8,5,2003,2003,4,2,5,16,3,603,4,2,3,4,3,4,5,1416,1,0,234,1650,4,4,1,2,1690,1589,0,3279,1,0,3,1,4,1,4,12,4,1,4,3,2003,3,3,841,3,3,2,503,36,0,0,210,0,0,0,0,0,6,2010,9,5,538000
771,85,5,0,7252,2,0,2,3,3,1,3,19,1,1,3,6,5,5,1982,1982,4,2,15,15,1,0,2,2,2,4,3,3,6,685,1,0,173,858,4,2,1,2,858,0,0,858,1,0,1,0,2,1,2,5,7,0,0,1,1983,1,2,576,3,3,2,120,0,0,0,0,0,0,0,0,0,4,2009,9,5,134900
772,20,5,67,8877,2,0,3,3,3,3,3,7,1,1,3,3,4,5,1951,1951,2,2,15,15,1,0,2,2,2,2,2,1,2,836,1,0,0,836,4,2,1,4,1220,0,0,1220,0,0,1,0,2,1,2,6,7,0,0,1,1951,1,2,396,3,3,2,0,0,0,0,0,0,0,0,0,0,4,2006,5,5,102000
773,80,5,94,7819,2,0,3,3,3,3,3,7,1,1,3,7,6,5,1976,1976,2,2,10,10,1,0,2,2,2,3,3,3,5,422,4,127,480,1029,4,2,1,2,1117,0,0,1117,1,0,1,0,3,1,2,6,7,1,3,1,1976,1,2,672,3,3,2,144,0,0,0,0,0,0,3,0,0,3,2010,9,0,107000
774,20,5,70,10150,2,0,3,3,3,3,3,12,2,1,3,3,5,5,1958,1958,2,2,15,15,1,1,2,2,2,3,3,1,3,456,1,0,456,912,4,4,1,3,912,0,0,912,0,0,1,0,2,1,2,5,7,0,0,5,1958,2,1,275,3,3,2,0,0,0,0,0,0,0,0,0,0,7,2007,5,5,114500
775,20,5,110,14226,2,0,3,3,3,2,3,15,1,1,3,3,8,5,2006,2006,4,2,14,14,3,375,3,2,3,4,3,3,1,0,1,0,1935,1935,4,3,1,2,1973,0,0,1973,0,0,2,0,3,1,3,9,7,1,4,5,2006,3,3,895,3,3,2,315,45,0,0,0,0,0,0,0,0,7,2007,6,1,395000
776,120,7,32,4500,2,0,3,3,3,4,3,11,1,1,4,3,6,5,1998,1998,4,2,14,14,3,320,2,2,3,5,3,1,6,866,1,0,338,1204,4,4,1,2,1204,0,0,1204,1,0,2,0,2,1,2,5,7,0,0,5,1998,3,2,412,3,3,2,0,247,0,0,0,0,0,0,0,0,6,2009,9,5,162000
777,20,5,86,11210,2,0,2,3,3,3,3,5,1,1,3,3,7,5,2005,2006,2,2,14,14,3,240,3,2,3,4,3,3,6,20,1,0,1594,1614,4,4,1,2,1614,0,0,1614,0,0,2,0,3,1,3,7,7,0,0,5,2005,2,3,865,3,3,2,144,59,0,0,0,0,0,0,0,0,7,2006,6,1,221500
778,20,5,100,13350,2,0,2,3,3,3,3,19,1,1,3,3,5,5,1974,1974,4,2,6,10,1,0,2,2,2,3,3,1,5,762,1,0,102,864,4,2,1,2,894,0,0,894,1,0,1,0,3,1,2,5,7,1,2,5,1974,1,2,440,3,3,2,241,0,0,0,0,0,0,3,0,0,6,2006,9,5,142500
779,90,4,60,8400,2,0,3,3,3,3,3,20,2,1,1,3,5,5,1977,1977,2,2,10,10,3,320,2,2,4,0,0,0,0,0,0,0,0,0,4,2,1,2,2020,0,0,2020,0,0,2,0,4,2,2,10,7,2,3,1,1977,1,2,630,3,3,2,0,0,0,0,0,0,0,0,0,0,10,2007,9,5,144000
780,90,5,78,10530,2,0,3,3,3,3,3,11,1,1,1,6,6,5,1977,1977,2,2,10,7,3,90,2,2,2,4,3,4,6,975,1,0,0,975,4,2,1,2,1004,0,0,1004,1,0,1,0,2,1,2,4,7,0,0,5,1977,1,2,504,3,3,2,0,0,0,0,0,0,0,0,0,0,5,2006,9,5,135000
781,20,5,63,7875,2,0,3,3,3,3,3,8,1,1,3,3,7,5,1995,1996,2,2,6,6,3,38,2,2,3,4,4,1,1,0,1,0,1237,1237,4,3,1,2,1253,0,0,1253,0,0,2,0,3,1,2,6,7,1,3,5,1995,3,2,402,3,3,2,220,21,0,0,0,0,0,0,0,0,6,2007,9,5,176000
782,60,5,65,7153,2,0,3,3,3,3,3,20,1,1,3,4,6,5,1992,1992,2,2,14,14,1,0,3,3,3,4,3,1,5,387,1,0,374,761,4,4,1,2,810,793,0,1603,0,0,2,1,3,1,3,7,7,0,0,5,1992,2,2,484,3,3,2,0,124,0,0,0,0,0,0,0,0,7,2006,9,5,175900
783,20,5,67,16285,2,0,1,3,3,3,3,5,1,1,3,3,7,5,2001,2002,2,2,14,14,1,0,3,2,3,4,3,1,1,0,1,0,1413,1413,4,4,1,2,1430,0,0,1430,0,0,2,0,3,1,3,6,7,0,0,5,2001,2,2,605,3,3,2,0,33,0,0,0,0,0,0,0,0,6,2009,9,5,187100
784,85,5,0,9101,2,0,2,3,3,2,3,11,1,1,3,6,5,6,1978,1978,2,2,10,10,3,104,2,3,3,4,3,3,6,1097,1,0,0,1097,4,4,1,2,1110,0,0,1110,1,0,1,0,1,1,3,4,7,1,3,5,1978,3,2,602,3,3,2,303,30,0,0,0,0,0,0,0,0,7,2009,9,5,165500
785,75,7,35,6300,2,1,3,3,3,3,3,17,1,1,3,5,6,6,1914,2001,2,2,15,16,1,0,2,2,2,3,3,1,1,0,1,0,742,742,4,4,1,2,742,742,0,1484,0,0,2,0,3,1,2,9,7,1,4,0,0,0,0,0,0,0,2,0,291,134,0,0,0,0,0,0,0,6,2008,9,5,128000
786,20,5,0,9790,2,0,3,3,3,3,3,16,2,1,3,3,6,5,1967,1967,2,2,3,15,1,0,2,2,2,3,3,1,3,251,2,630,491,1372,4,2,1,2,1342,0,0,1342,0,0,2,0,3,1,2,7,7,1,4,5,1967,1,2,457,3,3,2,0,0,0,0,197,0,0,0,0,0,9,2009,9,5,161500
787,50,7,60,10800,2,0,3,3,3,3,3,17,3,1,3,2,5,6,1915,1950,2,2,8,8,1,0,2,3,3,2,3,1,2,686,1,0,0,686,4,2,1,2,966,686,0,1652,1,0,2,0,4,1,2,7,7,0,0,1,1961,1,1,416,3,3,2,0,0,196,0,0,0,0,0,2,1200,6,2010,9,5,139000
788,60,5,76,10142,2,0,2,3,3,3,3,20,1,1,3,4,7,5,2004,2004,2,2,14,14,1,0,3,2,3,4,3,1,6,656,1,0,300,956,4,4,1,2,956,1128,0,2084,1,0,2,1,4,1,3,8,7,0,0,3,2004,2,2,618,3,3,2,0,45,0,0,0,0,0,0,0,0,1,2010,9,5,233000
789,20,7,50,6000,2,0,3,3,3,2,3,17,1,1,3,3,4,7,1954,2000,2,2,8,8,1,0,2,2,2,3,3,1,1,0,1,0,901,901,4,4,1,2,901,0,0,901,0,0,1,0,2,1,2,4,7,0,0,1,1954,1,1,281,2,3,2,0,0,0,0,0,0,0,0,0,0,8,2008,9,5,107900
790,60,5,0,12205,2,0,2,0,3,3,3,4,1,1,3,4,6,8,1966,2007,2,2,6,6,3,157,2,2,2,3,2,4,2,568,1,0,264,832,4,3,1,2,976,1111,0,2087,0,0,2,1,5,1,3,9,7,0,0,5,1966,3,2,444,3,3,2,133,168,0,0,0,0,0,0,0,0,7,2007,9,5,187500
791,120,5,43,3182,2,0,3,3,3,3,3,0,1,1,4,3,7,5,2005,2006,2,2,14,14,3,11,3,2,3,4,3,1,6,16,1,0,1129,1145,4,4,1,2,1145,0,0,1145,0,0,2,0,2,1,3,5,7,1,4,5,2005,3,2,397,3,3,2,100,16,0,0,0,0,0,0,0,0,9,2009,9,5,160200
